ID,N,Ha
24242,5,2.611
24243,2,5.043
24244,9,3.142
24245,6,21.072
24246,1,2.061
24248,341,42.994
24249,9,11.076
24250,28,8.145
24251,5,3.932
24253,2,2.492
24258,3,2.892
24259,36,2.091
24260,362,145.357
24265,5,19.081
24266,4,6.314
24268,3,4.462
24269,6,2.651
24270,1,2.631
24271,1,4.803
24272,1,2.221
24273,1,2.461
24274,2,5.043
24276,377,21.231
24277,3,6.093
24280,1,8.415
24281,1,5.363
24282,2,8.014
24283,2,3.592
24284,8,9.215
24286,1,4.022
24287,2,13.848
24288,1,6.364
24289,118,20.931
24290,7,12.637
24291,3,3.712
24292,1,4.382
24293,1,2.051
24295,150,34.319
24298,61,15.098
24299,272,95.54
24300,13,5.853
24301,4,5.263
24303,9,7.064
24306,35,30.177
24308,3,5.213
24310,3,5.043
24311,1,2.732
24312,1,9.395
24314,81,43.344
24319,28,36.891
24320,124,65.857
24321,9,8.685
24323,1,9.836
24324,211,137.371
24326,40,42.474
24327,30,14.408
24328,25,6.984
24329,22,15.099
24330,45,2.271
24331,1,4.573
24332,1,4.613
24335,14,10.416
24337,1,4.823
24338,1,2.291
24339,9,3.742
24342,7,8.205
24343,78,3.122
24348,5,10.366
24350,14,6.353
24351,8,4.913
24352,6,6.723
24353,12,13.317
24356,108,156.517
24357,1,2.611
24359,10,9.775
24360,11,7.204
24361,2,8.734
24362,2,3.472
24363,6,2.481
24364,8,4.282
24365,6,13.437
24366,1,2.561
24368,1,3.102
24369,79,55.261
24370,2,6.453
24372,4,14.308
24373,2,3.792
24376,2,8.064
24377,2,5.023
24378,9,13.367
24379,1,2.421
24381,49,66.513
24382,157,59.839
24383,24,4.372
24385,4,16.308
24386,1,2.651
24388,37,9.895
24392,1,2.451
24394,15,24.384
24401,1,8.955
24403,1,7.204
24404,6,17.199
24406,8,18.46
24408,404,2.821
24409,6,7.624
24410,24,2.321
24411,2,2.271
24413,4,15.548
24415,3,20.24
24416,6,67.815
24420,1,3.332
24422,1,7.774
24423,64,4.252
24424,2,14.518
24425,1,3.062
24427,1,5.013
24430,1,2.001
24435,4,7.634
24436,2,17.149
24437,1,4.662
24438,25,24.183
24444,1,5.863
24445,45,24.814
24446,202,11.125
24447,8,12.296
24451,1,15.817
24452,3,6.543
24453,1,11.355
24457,10,9.114
24458,9,53.575
24459,3,13.466
24460,4,4.282
24461,1,2.221
24468,1,3.032
24470,119,8.785
24471,1,9.175
24473,5,12.726
24474,7,45.241
24479,10,5.513
24480,37,2.581
24484,8,11.796
24485,18,9.745
24486,1,2.841
24497,1,15.609
24499,5,13.678
24509,57,20.722
24520,34,30.478
24526,2,9.256
24533,1,31.978
24540,3,2.631
24544,2,3.922
24546,9,23.254
24549,5,18.091
24550,2,16.95
24551,2,4.273
24554,1,2.051
24555,1,4.463
24556,1,2.872
24558,2,11.587
24559,24,10.927
24560,1,3.442
24561,95,21.493
24563,5,8.175
24565,143,123.696
24567,1,12.037
24569,37,28.027
24570,2,9.156
24571,1,3.122
24575,3,5.593
24576,8,8.655
24578,32,62.046
24579,2,8.185
24581,1,3.212
24582,1,4.433
24584,122,12.157
24585,3,5.823
24587,45,47.758
24589,71,4.893
24593,2,11.187
24594,29,8.055
24599,18,13.548
24600,63,24.174
24601,1,3.362
24602,1,7.334
24603,1,3.352
24604,71,16.189
24608,1,7.464
24610,1,4.573
24614,1,3.102
24615,5,2.471
24616,1,3.672
24618,3,5.003
24621,1,2.912
24624,1,13.907
24625,2,2.681
24626,2,9.105
24627,1,3.452
24628,5,10.385
24629,5,4.292
24630,78,58.167
24632,1,4.432
24633,1,2.311
24634,2,2.041
24638,5,5.813
24639,1,2.541
24640,2,5.793
24644,4,5.803
24646,22,8.984
24648,3,3.011
24649,4,6.753
24650,4,9.444
24651,2,3.522
24652,93,31.845
24654,3,13.336
24655,72,13.976
24659,2,2.711
24660,1,3.582
24662,2,2.471
24665,2,9.155
24668,2,4.432
24669,34,15.078
24671,1,5.653
24672,1,5.683
24674,1,3.452
24676,1,9.825
24677,4,6.113
24678,5,19.14
24679,1,2.461
24680,1,5.363
24681,1,5.803
24686,47,3.569
24687,79,21.602
24688,233,61.53
24689,7,2.929
24690,352,73.494
24691,119,16.674
24692,21,4.578
24693,25,7.158
24694,12,7.278
24695,96,4.789
24696,11,2.269
24697,21,2.529
24698,113,2.289
24699,169,115.322
24700,5,4.698
24701,58,9.006
24702,421,175.435
24703,22,3.529
24704,2,2.619
24705,32,12.575
24706,1,9.576
24707,25,9.056
24709,2,3.609
24710,4,12.405
24711,17,4.018
24712,9,2.029
24713,21,8.186
24714,4,13.764
24715,13,2.039
24716,27,2.939
24717,15,6.377
24718,15,10.176
24719,20,3.918
24720,47,18.684
24721,44,56.633
24722,143,99.329
24723,338,232.465
24724,63,12.086
24725,23,8.317
24726,5,2.469
24727,2,2.239
24728,5,2.239
24729,4,7.887
24730,15,3.459
24731,76,3.399
24732,94,4.528
24733,160,66.028
24734,121,4.328
24735,65,3.239
24736,201,95.205
24737,66,39.606
24738,40,9.877
24739,56,11.696
24740,16,11.216
24741,35,9.597
24742,37,2.519
24743,109,18.725
24744,41,3.579
24745,168,72.952
24746,86,11.727
24747,8,2.729
24748,11,2.899
24749,40,8.987
24750,164,97.425
24751,12,4.449
24753,14,10.156
24754,72,8.587
24755,132,15.585
24756,147,43.373
24757,440,41.246
24758,58,5.808
24759,126,5.278
24760,127,3.429
24761,55,61.514
24762,13,2.319
24763,1,2.559
24764,3,2.219
24765,2,4.019
24766,4,2.279
24767,41,4.708
24768,52,6.317
24769,413,118.6
24770,24,6.637
24772,73,6.047
24773,2,6.937
24774,3,2.049
24775,2,2.679
24776,446,245.407
24777,441,7.797
24778,2,2.189
24779,34,5.908
24780,7,11.815
24781,8,4.938
24782,2,2.599
24783,374,132.385
24785,13,20.361
24786,100,31.917
24789,7,16.863
24790,59,28.478
24791,61,44.722
24792,8,3.189
24793,11,4.069
24794,4,3.939
24795,3,18.115
24796,48,12.836
24798,75,41.246
24799,1,3.529
24800,19,4.009
24801,5,2.689
24802,132,145.367
24803,99,6.907
24806,2,5.039
24807,12,21.334
24809,10,12.107
24810,2,5.499
24812,1,5.088
24813,15,3.199
24814,404,257.688
24815,10,11.486
24816,142,28.872
24817,3,2.719
24819,116,43.367
24820,177,41.918
24823,45,2.299
24824,163,47.605
24825,6,3.809
24826,64,3.309
24827,1,3.039
24828,22,5.078
24830,2,5.048
24831,1,3.379
24832,2,11.307
24833,63,20.374
24835,18,24.003
24837,273,57.663
24838,7,5.088
24839,89,24.892
24840,1,4.468
24841,2,7.057
24842,4,5.958
24843,26,30.521
24845,81,24.372
24846,87,16.815
24847,56,7.718
24848,5,4.739
24849,2,2.449
24850,386,3.699
24851,2,11.566
24852,105,13.595
24853,1,4.228
24854,76,3.399
24855,65,2.179
24856,12,2.119
24857,45,24.733
24859,6,11.975
24860,77,17.274
24861,2,2.389
24862,113,14.035
24863,159,100.985
24864,2,13.815
24865,3,2.439
24866,3,3.259
24867,6,2.109
24868,610,101.641
24869,292,174.557
24870,74,17.354
24871,1,3.039
24873,49,13.276
24874,5,2.179
24876,6,5.938
24877,1,7.108
24878,1,3.739
24879,43,11.959
24880,103,15.228
24881,6,5.729
24883,16,2.1
24884,37,8.249
24887,30,2.09
24888,4,6.269
24889,5,3.69
24890,111,46.778
24891,6,14.149
24892,3,7.31
24893,2,2.94
24894,157,186.079
24896,1,5.43
24897,1,4.35
24901,2,8.068
24902,257,26.443
24903,1,2.699
24907,4,5.409
24908,4,11.177
24909,1,7.068
24910,50,2.929
24911,123,97.856
24913,5,5.979
24914,5,41.41
24920,1,2.5
24921,3,2.87
24922,20,4.15
24924,14,3.789
24925,2,5.209
24926,8,13.248
24930,2,3.349
24931,82,20.975
24932,170,201.439
24933,17,19.086
24935,18,3.199
24936,163,18.855
24937,2,5.049
24938,6,4.849
24939,3,7.569
24944,240,222.432
24945,22,15.565
24946,2,15.954
24947,52,2.679
24948,1,2.749
24949,2,6.248
24950,136,8.937
24951,145,22.972
24952,7,5.388
24953,137,149.95
24954,5,5.228
24955,19,3.319
24956,17,4.818
24957,16,3.899
24959,361,497.549
24960,4,7.048
24962,2,4.238
24963,6,2.059
24965,11,50.093
24966,2,12.246
24967,2,2.269
24968,7,4.948
24970,2,2.229
24971,1,3.799
24973,2,3.389
24974,4,2.369
24975,12,2.909
24976,10,2.749
24977,111,8.537
24979,8,5.948
24980,2,3.549
24981,2,10.337
24982,14,11.867
24983,2,8.567
24984,1,3.279
24985,5,10.667
24986,7,3.599
24987,1,2.119
24988,4,3.569
24989,8,3.649
24991,4,6.578
24993,37,3.809
24994,6,2.039
24995,52,2.369
24996,34,2.669
24997,27,5.828
24998,2,2.139
24999,4,3.239
25000,4,2.719
25001,1,2.259
25002,124,63.234
25003,18,12.057
25006,5,28.195
25008,1,6.269
25009,16,14.238
25014,3,5.689
25015,19,19.535
25016,1,3.499
25017,86,13.457
25018,1,8.079
25020,1,2.01
25021,3,2.98
25024,1,4.789
25028,304,63.273
25032,4,10.229
25033,1,4.519
25034,65,2.29
25035,12,9.239
25036,3,8.748
25037,1,3.409
25038,1,5.929
25039,1,3.139
25042,1,3.069
25044,70,17.756
25045,53,86.118
25047,25,2.44
25049,1,8.059
25051,1,8.758
25052,1,3.149
25053,3,2.64
25054,1,6.279
25055,124,54.297
25056,20,27.273
25057,4,9.368
25058,7,4.689
25059,5,12.357
25061,1,3.559
25062,1,2.14
25064,6,9.858
25066,2,5.139
25067,29,44.689
25068,1,5.669
25069,247,4.419
25071,154,249.155
25072,12,2.709
25073,82,18.615
25074,187,8.417
25075,2,6.298
25076,7,23.352
25077,5,5.018
25079,19,5.738
25080,20,2.609
25081,10,3.129
25082,2,2.449
25084,1,4.718
25085,3,11.465
25086,8,2.619
25087,12,4.758
25088,99,91.554
25089,2,9.616
25090,589,119.853
25091,74,3.109
25094,328,10.826
25095,112,26.19
25096,8,7.607
25097,3,4.718
25098,1,3.079
25099,1,2.649
25100,5,3.868
25101,27,24.93
25102,20,7.577
25103,11,6.997
25104,69,18.732
25105,5,2.019
25106,73,13.874
25107,8,13.884
25108,1,3.599
25109,116,4.368
25110,6,2.099
25111,156,85.836
25113,2,4.558
25114,38,8.007
25116,3,19.583
25117,37,4.828
25118,2,2.669
25120,97,36.786
25122,13,15.114
25123,109,34.757
25124,5,2.179
25125,161,128.446
25126,14,8.448
25127,39,33.941
25128,71,37.149
25129,167,132.101
25130,9,3.169
25131,58,17.765
25132,82,43.278
25133,5,3.379
25134,28,4.069
25135,2,5.288
25136,2,2.439
25138,17,3.329
25139,4,2.229
25140,157,77.835
25141,1,4.189
25142,4,2.289
25143,8,15.026
25144,1,5.398
25145,6,6.268
25146,76,22.548
25148,12,2.97
25149,172,18.488
25150,1066,21.498
25151,16,16.958
25152,16,9.319
25153,31,16.738
25154,16,9.979
25155,3,2.39
25156,126,4.919
25157,129,7.609
25158,2,4.46
25160,2,3.07
25161,14,46.066
25162,5,7.099
25163,36,15.209
25165,24,3.67
25166,125,20.129
25167,35,2.02
25168,55,3.73
25169,9,13.559
25170,141,31.067
25171,174,27.148
25173,148,5.649
25174,4,4.999
25177,10,6.299
25178,1,4.22
25179,44,23.557
25180,242,211.516
25181,456,136.8
25182,124,5.429
25183,3,2.05
25184,4,2.09
25185,219,103.311
25186,1,2.69
25187,8,5.029
25188,50,23.454
25189,4,2.469
25190,22,14.966
25191,3,3.319
25193,3,2.09
25194,494,274.309
25195,12,5.089
25196,141,77.44
25197,2,2.469
25198,371,114.302
25199,149,79.482
25201,1,2.089
25203,1,2.44
25204,2,2.16
25205,11,12.787
25211,117,47.337
25212,110,16.929
25213,111,2.55
25214,4,4.889
25215,51,11.229
25217,13,11.439
25218,289,7.039
25220,52,9.988
25221,9,2.05
25223,321,135.254
25224,4,5.899
25227,3,7.148
25228,727,631.648
25229,42,33.763
25230,25,2.399
25231,6,11.428
25232,1,5.269
25234,3,2.36
25235,171,147.402
25236,4,8.819
25237,2,3.999
25238,10,2.7
25239,1,2.29
25240,153,2.56
25241,1,10.997
25242,2,2.979
25243,28,55.945
25244,13,2.629
25245,1,7.308
25246,5,3.689
25247,122,25.8
25248,10,7.987
25249,78,4.109
25251,4,3.709
25252,11,10.637
25253,7,8.687
25254,12,6.208
25255,6,7.108
25256,1,4.179
25257,1,3.379
25258,11,3.749
25259,11,26.902
25260,5,8.857
25262,16,26.11
25264,3,9.337
25268,1,5.428
25270,1,5.058
25271,3,19.942
25272,4,18.514
25273,11,13.555
25274,147,31.821
25275,5,4.609
25276,61,30.21
25277,1,7.298
25278,2,8.767
25279,56,33.497
25280,11,2.639
25281,1,2.149
25283,3,2.129
25284,16,24.331
25285,183,236.049
25287,1,3.219
25288,1,3.829
25289,2,27.04
25291,1,2.109
25292,55,45.594
25293,2,3.149
25294,266,272.006
25295,3,5.718
25296,66,56.645
25298,10,36.246
25299,4,3.679
25300,99,69.324
25301,3,5.428
25302,6,10.776
25303,3,16.254
25305,2,12.686
25306,10,2.109
25307,8,9.597
25308,1,2.149
25309,146,18.085
25310,2,8.897
25311,30,15.784
25313,2,11.316
25315,1,4.528
25316,1,7.108
25317,57,13.615
25318,138,3.339
25319,3,2.109
25320,4,2.999
25323,26,29.312
25324,1,13.176
25325,14,17.585
25326,4,4.61
25327,160,19.248
25328,28,2.56
25329,31,6.639
25330,1,5.419
25331,7,3.5
25332,38,13.779
25333,28,3.96
25334,33,4.469
25335,90,17.858
25336,16,6.799
25337,1,3.39
25338,591,8.699
25339,684,19.099
25340,56,22.688
25341,1,2.629
25343,2,5.669
25344,6,10.817
25345,20,14.546
25346,23,9.727
25347,49,8.828
25348,2,3.01
25349,331,155.483
25350,15,4.809
25352,10,3.16
25353,15,7.619
25354,1129,27.798
25355,35,12.039
25356,145,24.028
25357,5,5.09
25358,1,3.96
25359,25,2.86
25360,212,243.638
25362,26,9.857
25363,57,10.057
25365,1,5.179
25367,34,123.518
25368,1,6.639
25369,14,11.198
25370,18,47.399
25372,234,337.816
25373,164,156.68
25374,8,2.38
25375,12,10.466
25376,3,4.658
25380,6,6.448
25382,9,4.148
25383,1,2.129
25384,276,274.852
25386,10,3.669
25387,6,6.528
25388,74,12.376
25389,2,5.758
25390,3,6.568
25392,1,2.009
25393,65,84.187
25394,48,15.836
25395,44,2.529
25396,9,2.749
25397,6,8.077
25398,7,9.216
25399,27,7.957
25400,35,7.947
25402,35,29.668
25403,8,2.999
25405,4,3.688
25406,3,3.159
25407,72,62.305
25408,18,17.273
25409,2,6.427
25410,30,16.313
25411,7,2.279
25412,613,311.244
25413,19,3.219
25415,7,37.856
25418,71,2.129
25419,12,14.116
25420,12,15.226
25421,1,4.948
25422,66,47.173
25425,59,178.328
25426,14,16.514
25427,11,2.089
25428,2,5.168
25431,9,30.07
25433,251,6.208
25436,4,3.979
25437,1,3.149
25439,152,61.513
25440,2,3.539
25442,1,2.989
25443,1,4.069
25444,4,11.716
25445,4,19.524
25447,5,3.489
25450,451,125.631
25451,3,9.001
25452,7,3.56
25453,5,25.672
25454,328,84.906
25455,341,98.858
25456,8,10.17
25457,10,15.46
25458,4,9.14
25459,53,4.47
25460,52,8.04
25461,3,12.8
25462,139,25.45
25463,94,9.82
25464,259,38.76
25465,22,9.32
25467,14,20.66
25469,3,7.4
25471,2,4.09
25472,2,2.27
25474,1,6.62
25475,1,11.43
25476,19,17.079
25478,68,2.17
25479,64,4.25
25480,17,3.72
25481,206,90.736
25482,78,31.062
25483,24,5.94
25484,42,2.14
25485,3,2.02
25486,3,3.36
25489,1,2.179
25490,3,7.989
25494,96,157.987
25495,1,12.228
25497,13,9.939
25500,9,3.859
25501,41,11.158
25502,1,2.3
25504,33,3.799
25508,26,2.439
25513,1,8.928
25514,1,4.609
25515,14,3.17
25516,2,2.62
25517,100,14.758
25521,199,10.148
25522,241,10.297
25523,406,3.409
25524,5,2.379
25525,5,3.469
25526,4,2.909
25528,2,13.636
25529,6,43.266
25530,4,22.653
25531,4,10.137
25532,1,9.787
25533,16,20.154
25534,1,8.107
25536,4,3.969
25537,38,29.611
25541,5,9.177
25542,11,3.389
25543,8,10.356
25544,1,11.556
25546,74,8.437
25547,1,2.239
25549,10,2.019
25552,247,5.058
25553,1,3.109
25554,3,4.199
25556,3,2.479
25557,119,67.855
25558,24,22.662
25559,164,25.841
25560,7,5.378
25561,32,6.977
25563,3,4.459
25564,1,5.758
25567,1,2.069
25568,23,2.379
25569,28,3.009
25570,1,2.669
25571,1,2.199
25572,10,2.019
25573,1,3.729
25574,39,5.808
25577,10,2.041
25578,28,2.941
25579,1,2.181
25580,1,15.428
25581,21,9.174
25582,4,2.651
25583,2,3.932
25584,8,14.797
25585,2,2.811
25586,45,8.174
25587,18,5.062
25588,19,5.463
25589,5,2.301
25590,10,8.564
25592,1,2.581
25593,1,5.133
25594,6,4.142
25595,18,4.812
25596,98,21.11
25597,6,2.641
25598,1,3.332
25600,30,25.512
25601,53,15.067
25602,2,4.612
25614,1,8.214
25617,24,29.436
25619,1,20.211
25621,1,9.135
25624,7,2.461
25625,81,9.885
25626,44,9.164
25627,2,4.162
25632,1,12.997
25633,16,23.671
25634,21,6.373
25636,29,28.244
25637,3,6.783
25638,9,14.779
25639,2,2.772
25640,5,3.522
25641,5,3.502
25642,9,16.379
25645,9,15.269
25646,17,17.23
25647,4,10.836
25648,48,11.206
25650,61,31.299
25651,1,2.331
25652,3,8.685
25653,85,128.026
25655,3,14.729
25656,4,25.205
25657,2,5.703
25658,1,2.431
25660,8,7.464
25661,2,3.952
25662,2,3.492
25663,39,8.805
25665,1,3.392
25666,2,6.894
25667,6,16.599
25668,8,16.7
25669,275,26.515
25673,11,29.137
25674,5,5.613
25675,75,59.074
25676,6,6.454
25677,10,3.302
25678,43,25.645
25679,3,6.634
25680,2,14.558
25681,126,96.067
25696,1,12.837
25697,4,2.882
25709,1,13.647
25710,1,2.972
25713,1,37.389
25714,2,24.502
25715,1,2.451
25718,10,3.332
25719,1,4.572
25720,13,5.483
25725,2,3.312
25728,14,2.291
25731,2,3.042
25733,1,4.222
25734,1,2.521
25736,12,8.775
25738,1,5.033
25739,1,2.271
25741,38,39.112
25742,3,3.732
25744,27,23.214
25746,3,9.336
25747,1,2.772
25748,10,19.012
25749,42,50.241
25750,1,2.031
25751,4,5.853
25752,1,13.168
25753,3,23.474
25754,28,25.615
25755,1,2.371
25756,15,18.511
25758,1,8.995
25760,15,16.46
25764,5,2.101
25765,11,5.693
25766,2,3.512
25767,26,11.577
25768,8,14.368
25769,2,23.573
25770,11,11.497
25771,110,2.802
25772,40,75.014
25775,21,24.124
25776,1,2.912
25778,1,15.349
25781,41,9.936
25783,2,32.04
25786,1,2.782
25788,127,177.098
25790,9,19.852
25791,4,56.924
25792,1,2.341
25793,1,14.309
25795,68,156.473
25796,1,13.708
25798,1,7.735
25799,5,5.884
25800,1,3.792
25801,2,3.262
25802,185,5.283
25803,6,2.301
25805,6,17.881
25806,2,4.303
25807,11,49.922
25808,2,14.019
25809,2,3.852
25810,3,2.391
25811,4,7.154
25815,12,51.392
25816,1,9.086
25818,18,13.489
25820,1,2.912
25821,31,41.087
25835,121,107.759
25836,1,8.205
25838,50,18.862
25839,26,22.885
25840,2,22.434
25841,13,82.582
25842,1,14.429
25843,7,42.597
25845,1,5.463
25846,1,9.626
25847,2,2.021
25850,131,170.996
25852,77,5.233
25853,16,9.136
25854,6,2.011
25859,1,4.103
25860,1,2.051
25861,1,4.853
25862,1,2.201
25863,4,2.311
25864,2,8.896
25865,2,5.533
25866,33,39.695
25869,3,2.311
25870,3,2.432
25871,2,10.367
25872,61,19.752
25874,1,2.361
25875,1,2.131
25876,4,11.347
25881,1,17.38
25883,1,17.921
25884,85,3.762
25885,1,13.138
25889,1,5.844
25891,1,5.773
25892,1,2.021
25893,4,4.833
25895,242,134.648
25896,49,24.724
25897,37,11.597
25898,96,14.509
25900,43,33.639
25901,26,3.272
25903,2,2.471
25905,2,5.543
25908,7,55.644
25911,1,2.141
25913,222,320.844
25915,11,64.049
25916,137,141.594
25918,24,32.71
25919,6,44.077
25921,29,7.755
25923,22,34.39
25924,4,18.821
25925,12,3.692
25926,14,25.264
25929,5,25.995
25931,1,9.145
25932,190,219.475
25933,1,4.973
25935,3,5.033
25936,5,7.564
25937,4,3.102
25938,6,4.453
25939,4,5.473
25941,6,44.355
25944,6,21.392
25945,3,14.288
25946,1,2.872
25947,1,4.323
25948,5,12.507
25949,1,6.334
25953,3,7.785
25955,1,2.191
25958,3,12.698
25959,2,2.401
25960,1,2.231
25961,4,2.842
25963,1,4.423
25964,13,6.284
25965,25,25.525
25966,3,2.472
25967,58,16.35
25970,1,3.182
25972,1,3.392
25973,3,4.322
25974,2,2.431
25975,4,5.933
25976,2,17.01
25979,1,3.402
25983,4,5.273
25984,4,5.013
25986,1,2.111
25987,1,4.943
25988,36,18.792
25989,38,15.82
25993,17,6.324
25995,13,20.273
25997,2,3.022
25999,1,15.19
26001,24,11.998
26003,1,4.213
26006,2,2.241
26007,62,53.024
26009,11,12.538
26010,3,5.533
26011,1,6.394
26012,1,5.323
26015,38,7.315
26019,4,4.233
26020,2,9.196
26023,3,21.343
26024,1,2.181
26025,14,2.752
26026,4,8.846
26027,1,3.112
26028,79,71.745
26029,2,3.472
26030,1,9.486
26031,5,34.042
26035,27,30.31
26036,60,87.666
26038,1,4.453
26040,1,5.424
26041,2,2.061
26042,43,2.021
26044,12,34.513
26047,3,4.723
26049,2,14.94
26050,39,2.471
26052,3,11.276
26053,2,27.944
26054,1,5.133
26055,1,2.611
26056,2,2.131
26057,1,2.851
26061,1,10.095
26062,28,4.452
26066,9,21.901
26068,6,19.29
26069,1,17.47
26070,1,12.567
26072,1,3.232
26083,42,63.313
26086,2,4.582
26089,2,3.022
26098,6,60.003
26101,25,28.745
26103,1,8.924
26104,46,43.292
26106,104,118.007
26107,14,31.115
26108,4,5.493
26109,21,36.918
26110,7,63.925
26112,1,7.834
26113,1,8.285
26114,1,6.344
26118,8,18.63
26119,2,37.761
26127,5,25.233
26128,1,9.925
26129,1,5.563
26134,1,11.226
26135,3,17.69
26139,1,3.332
26140,1,4.612
26142,8,50.848
26151,2,5.723
26152,120,42.351
26154,2,3.192
26155,6,5.563
26156,2,5.353
26157,1,6.563
26159,115,17.679
26160,1,11.286
26163,8,18.62
26164,48,32.626
26165,1,7.684
26167,8,20.3
26171,1,7.864
26172,3,5.433
26173,3,5.923
26177,2,3.582
26180,2,8.595
26187,1,11.522
26190,1,2.28
26191,2,2.72
26192,1,2.8
26193,6,2.08
26195,1,3.091
26196,43,45.828
26197,6,2.55
26198,182,16.593
26199,5,7.211
26200,1,2.27
26201,4,2.32
26202,2,3.701
26204,6,2.781
26205,109,3.001
26206,2,3.011
26207,36,5.771
26208,12,11.382
26209,109,3.651
26210,10,9.482
26211,8,2.91
26212,130,6.561
26213,7,2.511
26214,107,2.531
26215,3,4.321
26216,30,19.654
26217,9,3.341
26218,1097,56.912
26219,2,2.35
26220,2,7.151
26221,286,21.085
26222,13,2.25
26223,6,8.442
26224,71,42.799
26226,9,4.552
26227,1,5.913
26230,2,9.376
26232,47,37.284
26236,1,2.352
26237,3,6.464
26238,5,17.221
26240,3,4.653
26241,51,8.325
26244,27,16.06
26246,13,13.268
26247,4,16.701
26248,2,4.913
26250,169,45.679
26251,9,24.326
26252,2,5.764
26253,2,13.679
26255,177,4.103
26259,3,15.17
26262,1,9.206
26263,1,2.161
26265,59,9.676
26266,60,21.104
26267,49,17.471
26268,2,9.626
26269,1,12.168
26270,22,32.912
26272,2,8.255
26273,1,20.823
26274,2,3.612
26275,1,7.195
26276,6,16.07
26277,2,2.892
26279,32,3.832
26281,2,18.762
26283,73,151.219
26285,4,3.712
26287,4,20.493
26288,28,6.984
26291,127,159.108
26294,4,6.284
26295,67,28.919
26296,2,6.715
26298,3,45.111
26301,10,2.632
26304,1,5.304
26306,2,13.749
26309,1,2.221
26311,393,429.205
26316,1,5.814
26318,53,52.355
26319,1,14.009
26320,1,39.166
26321,1,7.995
26322,2,25.257
26323,8,22.716
26324,2,23.276
26328,119,151.533
26331,1,15.16
26332,1,2.792
26333,1,4.673
26337,84,262.478
26338,95,196.473
26341,1,3.993
26342,1,11.808
26349,1,2.141
26353,98,55.826
26355,13,5.003
26356,367,101.285
26357,2,2.321
26358,3,24.456
26359,94,7.335
26360,102,11.357
26361,20,48.891
26365,1,2.271
26366,4,36.913
26373,518,7.305
26374,5,3.332
26375,103,17.642
26377,3,3.382
26378,2,3.702
26379,18,6.204
26380,4,3.452
26382,42,18.892
26383,4,3.913
26386,2,6.925
26388,298,15.68
26392,4,13.599
26395,1,4.273
26396,5,2.872
26397,5,3.352
26398,67,31.991
26399,13,10.477
26402,12,2.982
26403,2,4.053
26405,1,2.041
26406,1,5.264
26408,99,44.29
26409,1,7.735
26411,4,2.582
26412,6,17.612
26414,481,236.87
26415,4,16.261
26418,5,6.715
26419,5,6.705
26420,6,21.294
26421,1,2.942
26422,4,8.926
26423,5,5.093
26427,1,9.796
26428,3,7.495
26430,3,5.454
26432,145,75.239
26433,8,40.737
26436,119,113.154
26437,4,4.053
26439,12,85.036
26443,4,4.923
26444,2,2.171
26445,6,22.635
26448,1,4.823
26452,2,2.101
26454,2,4.483
26457,5,5.324
26463,27,12.739
26466,2,8.075
26467,6,5.464
26468,5,2.552
26471,3,3.873
26472,9,11.418
26479,142,180.158
26480,2,6.733
26481,6,8.584
26482,6,20.52
26483,7,26.953
26485,1,4.402
26489,2,5.373
26490,9,13.507
26491,5,11.596
26492,2,2.451
26494,1,3.592
26496,2,2.101
26498,279,7.964
26499,1,3.502
26500,56,24.272
26501,4,5.513
26502,1,6.923
26506,76,19.419
26510,2,8.844
26511,3,8.814
26514,5,10.565
26516,26,6.591
26517,106,9.792
26518,54,2.07
26519,1,2.1
26520,10,21.369
26521,52,34.044
26522,2,5.312
26524,2,14.436
26531,1,4.252
26533,1,5.442
26534,1,4.222
26535,163,13.416
26536,3,13.226
26538,29,4.272
26544,6,2.241
26553,54,15.947
26554,1,3.401
26555,4,4.122
26560,1,4.802
26562,2,2.191
26564,1,4.162
26567,45,6.823
26568,4,12.066
26570,1,4.862
26571,3,18.488
26572,1,5.092
26574,3,6.893
26576,1,3.782
26577,20,18.768
26581,2,9.464
26583,2,5.553
26584,2,2.861
26585,4,8.964
26589,23,7.103
26590,1,6.403
26592,35,2.161
26593,1,2.041
26594,10,23.26
26595,2,2.801
26598,22,2.061
26599,1,7.483
26601,3,3.942
26602,2,9.964
26603,2,11.845
26606,11,4.532
26608,1,4.002
26616,27,20.199
26621,1,9.744
26623,5,2.962
26627,1,5.093
26628,7,31.14
26629,6,8.165
26632,4,2.572
26633,15,63.011
26637,3,3.462
26639,6,2.081
26645,1,2.712
26647,3,6.864
26648,15,3.282
26649,8,8.325
26650,5,2.592
26651,1,2.372
26652,1,2.552
26654,2,21.954
26658,1,8.896
26659,13,12.958
26660,204,163.705
26664,14,3.232
26667,2,3.792
26668,2,11.397
26669,2,9.276
26673,1,5.003
26674,3,22.955
26675,2,27.648
26676,14,105.398
26677,6,5.504
26678,153,483.917
26680,14,25.136
26684,2,7.685
26687,4,4.263
26688,3,11.848
26689,1,4.753
26690,92,119.746
26691,1,2.482
26694,2,9.406
26695,2,16.681
26697,6,4.373
26698,1,3.112
26702,14,4.943
26704,8,9.246
26709,3,4.373
26713,1,3.793
26714,1,5.644
26717,5,11.558
26718,2,4.353
26719,1,4.493
26720,14,16.671
26724,2,3.382
26728,8,19.853
26730,1,3.042
26732,5,25.197
26733,1,9.987
26739,77,16.751
26740,1,9.757
26741,12,21.074
26742,10,17.732
26743,7,5.524
26745,35,8.946
