ID,N,Ha
11486,61,10.258
11487,36,6.235
11488,88,10.068
11490,55,2.382
11493,11,7.026
11494,28,6.645
11498,27,23.889
11499,35,5.464
11503,1,2.972
11509,1,2.202
11510,15,4.173
11511,19,9.888
11512,22,11.519
11513,80,91.55
11515,1,5.044
11519,44,3.633
11524,13,2.672
11525,2,2.392
11526,81,13.991
11537,4,9.427
11539,2,2.472
11544,4,4.784
11545,58,18.294
11547,1,27.651
11548,58,9.117
11549,1,2.612
11553,45,2.722
11555,2,4.694
11559,6,55.222
11561,2,27.341
11563,1,30.773
11564,1,32.715
11568,3,55.672
11569,1,4.313
11570,88,17.813
11572,1,4.754
11573,18,3.493
11582,7,5.404
11583,39,3.263
11586,3,5.464
11588,123,6.855
11589,1,2.192
11592,18,3.222
11595,8,5.284
11598,10,2.822
11600,9,2.382
11601,72,3.693
11604,75,3.853
11605,1,3.072
11606,156,3.673
11607,1,3.943
11608,43,3.603
11609,284,36.678
11626,5,6.205
11628,1,4.113
11631,1,4.443
11632,7,4.944
11634,7,2.352
11635,11,3.853
11636,15,5.534
11637,38,3.092
11641,5,3.052
11642,140,28.282
11646,38,3.873
11647,10,2.142
11649,121,25.019
11650,165,36.107
11651,2,2.572
11652,142,29.832
11655,2,2.182
11658,46,10.048
11661,74,4.053
11663,36,3.022
11665,29,2.192
11669,43,2.932
11671,54,10.368
11672,4,8.877
11676,46,48.968
11679,1,8.456
11684,34,10.908
11685,1,2.012
11688,1,3.353
11690,4,4.153
11691,10,2.192
11699,7,2.992
11700,3,5.854
11701,1,2.362
11702,7,4.193
11703,61,12.8
11704,36,3.553
11705,25,5.564
11706,13,2.562
11707,16,2.942
11709,12,3.343
11710,31,3.282
11711,6,5.804
11714,2,4.123
11715,16,7.446
11716,25,11.339
11717,16,3.723
11718,22,3.483
11719,26,3.172
11724,2,4.093
11727,1,2.332
11729,49,2.462
11730,14,2.012
11731,1,2.532
11732,32,5.804
11734,3,2.232
11735,18,2.372
11736,29,2.662
11737,5,5.854
11738,20,10.048
11739,1,3.343
11740,22,8.166
11742,51,6.575
11743,46,3.973
11745,26,7.676
11746,1,2.982
11749,64,8.206
11754,36,3.983
11756,2,8.567
11757,1,8.797
11758,1,4.994
11763,24,10.308
11764,1,5.434
11766,1,3.303
11767,14,3.673
11769,1,4.794
11772,47,7.876
11776,14,2.272
11777,6,5.254
11784,11,5.344
11785,54,12.56
11794,1,2.032
11795,33,6.365
11796,43,2.692
11797,37,15.452
11798,4,6.095
11800,34,4.534
11801,55,6.895
11802,37,3.072
11805,45,9.638
11806,22,2.012
11807,1,2.232
11810,105,30.074
11813,37,3.423
11814,79,10.218
11815,240,96.046
11816,80,8.106
11818,39,2.902
11819,50,5.544
11821,29,2.372
11823,34,3.473
11824,103,3.653
11825,23,2.962
11826,72,5.474
11827,22,3.753
11828,96,6.936
11829,1,3.793
11830,1,2.312
11832,36,2.372
11833,15,18.845
11837,37,2.472
11839,2,6.255
11840,8,4.534
11841,1,2.672
11843,3,2.582
11845,1,3.042
11849,17,3.593
11851,23,5.504
11853,7,20.466
11856,12,2.362
11860,1,5.444
11865,18,4.744
11866,38,5.444
11867,15,2.802
11870,65,2.772
11874,18,3.503
11877,34,2.242
11878,20,8.086
11880,47,5.985
11886,2,8.617
11890,28,2.872
11901,30,10.538
11903,2,19.585
11905,35,19.385
11906,1,6.695
11909,30,7.866
11911,9,2.222
11913,9,21.927
11914,65,24.139
11915,28,7.806
11916,21,2.802
11917,35,2.962
11918,35,3.173
11919,15,10.018
11921,26,5.024
11923,17,12.52
11924,1,8.317
11926,19,2.392
11927,45,6.065
11928,37,11.379
11932,1,4.834
11933,1,2.002
11935,4,2.902
11939,1,2.802
11942,4,7.306
11944,6,17.684
11946,11,3.082
11948,7,2.212
11950,36,2.472
11953,51,7.236
11955,45,4.293
11956,5,2.392
11959,1,12.86
11960,47,5.544
11963,1,6.955
11965,5,3.873
11968,1,2.562
11970,2,8.917
11971,17,8.276
11972,1,2.332
11975,70,8.377
11976,123,4.624
11978,2,9.247
11980,5,12.049
11984,3,3.122
11986,2,2.662
11990,5,5.294
11993,82,4.313
11994,2,2.452
11995,5,4.093
12001,1,2.552
12002,38,4.303
12003,26,2.322
12004,13,2.342
12005,9,5.524
12008,41,3.823
12009,20,5.975
12014,2,3.353
12016,36,4.383
12017,10,4.634
12018,26,17.904
12021,69,9.428
12022,1,2.242
12023,1,8.427
12027,3,2.102
12029,1,6.655
12031,6,2.662
12032,18,15.192
12035,72,7.126
12037,12,18.505
12039,14,29.834
12045,15,11.529
12046,23,3.132
12048,21,4.614
12050,32,2.652
12055,29,2.142
12056,18,2.162
12059,4,2.842
12060,48,6.855
12061,16,5.724
12062,3,2.162
12063,35,11.169
12064,36,2.702
12065,13,2.452
12066,2,3.633
12067,23,6.805
12068,17,9.207
12069,1,2.822
12070,5,9.237
12071,14,10.378
12072,7,2.532
12073,15,4.253
12074,7,4.013
12075,13,9.447
12076,2,6.185
12077,54,6.285
12078,2,5.995
12079,59,25.24
12081,62,4.944
12082,65,3.162
12084,9,6.525
12085,3,7.586
12087,144,47.287
12088,32,2.442
12090,9,2.182
12091,67,12.13
12092,153,14.341
12093,43,2.572
12094,198,17.284
12096,4,17.544
12097,159,73.608
12099,23,2.102
12100,43,9.207
12101,52,14.091
12104,36,13.431
12105,78,13.541
12106,2,2.762
12107,26,7.126
12108,42,3.763
12109,29,3.943
12110,7,2.242
12111,38,2.732
12112,166,6.005
12113,1,4.303
12114,2,2.072
12116,15,8.457
12117,44,27.472
12119,40,4.103
12120,1,2.252
12121,2,2.392
12123,14,5.434
12124,5,2.852
12125,37,6.095
12126,42,6.655
12127,9,2.312
12128,37,15.742
12130,10,16.173
12131,32,6.905
12134,2,4.664
12135,1,5.594
12137,105,15.182
12140,63,15.732
12141,26,2.782
12143,1,4.874
12144,12,2.912
12146,50,15.933
12147,1,2.882
12148,1,9.277
12149,1,3.122
12151,20,13.691
12153,8,10.989
12156,110,56.545
12162,13,2.212
12164,1,6.805
12165,8,3.933
12167,18,2.512
12168,10,3.993
12169,22,2.152
12171,4,5.635
12172,35,5.604
12175,56,4.524
12176,19,3.293
12179,2,8.467
12181,41,3.633
12183,24,2.052
12184,58,2.412
12188,36,5.044
12189,7,5.534
12190,103,7.316
12192,6,3.333
12196,15,2.642
12197,38,2.522
12198,33,3.623
12199,27,6.225
12201,16,5.334
12202,5,3.913
12203,1,4.063
12205,56,2.192
12206,96,6.105
12207,176,20.426
12208,27,31.655
12209,30,11.429
12210,43,3.753
12211,55,5.084
12212,15,2.332
12217,1,2.072
12218,5,4.023
12219,1,3.803
12224,3,7.636
12226,38,3.203
12227,17,3.433
12229,62,12.31
12230,2,10.228
12232,93,15.863
12234,2,8.116
12235,15,8.767
12237,1,2.782
12238,68,45.276
12239,23,8.907
12240,13,3.303
12245,69,27.452
12246,85,66.443
12248,43,3.132
12249,15,12.51
12250,2,4.073
12254,2,7.006
12255,3,28.122
12256,5,7.126
12257,3,12.63
12259,6,15.472
12260,11,6.465
12262,1,9.878
12267,42,24.139
12268,17,5.695
12269,12,5.925
12270,124,70.767
12271,11,21.577
12273,105,80.294
12274,12,2.882
12279,2,28.943
12282,3,2.162
12283,140,6.635
12284,83,3.122
12285,14,5.725
12286,1,2.422
12288,76,5.604
12289,17,2.162
12290,11,2.692
12291,28,10.358
12292,23,2.312
12296,64,5.334
12297,1,5.855
12298,101,11.179
12303,6,2.522
12304,13,6.845
12306,45,3.122
12308,13,5.184
12309,57,9.678
12310,1,2.062
12311,27,2.652
12312,83,11.669
12313,12,3.163
12315,113,14.011
12318,18,6.155
12320,36,2.742
12321,50,4.143
12323,67,23.979
12324,1,2.682
12326,23,2.322
12329,11,5.945
12333,7,6.185
12336,29,2.022
12337,70,4.734
12338,66,2.382
12341,28,2.152
12342,83,6.325
12343,398,43.735
12345,1,4.654
12347,1,2.952
12350,20,10.819
12351,53,20.717
12356,41,3.303
12357,104,11.039
12358,42,7.086
12359,4,3.102
12360,39,2.812
12362,18,2.552
12367,169,3.713
12368,12,4.794
12369,66,8.677
12370,62,6.185
12371,7,2.592
12373,54,7.506
12374,98,6.635
12375,76,3.283
12376,25,2.292
12377,121,13.391
12378,2,5.084
12380,3,4.313
12381,49,17.014
12382,76,4.043
12387,26,2.952
12389,64,9.578
12390,41,5.685
12392,1,2.862
12396,33,14.582
12399,78,7.696
12400,83,6.555
12401,20,4.744
12402,17,5.975
12404,28,4.343
12406,54,3.643
12408,4,26.261
12411,31,2.232
12413,24,2.732
12416,114,7.566
12420,16,3.983
12423,41,2.492
12425,38,7.036
12426,22,7.716
12427,19,5.084
12428,37,3.203
12430,30,13.271
12431,8,9.267
12432,23,3.693
12434,1,8.076
12435,1,11.9
12436,4,4.744
12439,5,3.493
12440,2,6.585
12441,26,4.564
12442,1,2.212
12445,119,34.958
12448,2,3.173
12455,38,34.247
12456,33,4.924
12457,5,2.002
12459,9,6.765
12460,1,8.437
12462,19,19.846
12463,30,9.067
12464,36,2.192
12465,40,29.534
12467,32,2.12
12468,83,62.109
12469,175,144.949
12470,31,2.11
12471,17,70.86
12472,25,8.581
12473,95,64.28
12474,81,19.942
12475,216,38.784
12476,128,63.486
12477,224,2.85
12478,29,3.13
12479,60,48.364
12480,37,9.581
12483,23,16.562
12484,76,33.955
12486,223,45.896
12489,3,3
12490,148,70.413
12491,36,2.78
12492,11,5.43
12493,17,7.8
12494,181,31.772
12495,26,2.14
12496,16,2.89
12497,74,4.56
12499,75,21.501
12500,13,3.01
12501,85,451.816
12502,333,207.777
12504,31,3.31
12505,4,2.83
12506,47,3.92
12507,2,2.9
12513,31,3.41
12514,150,2.09
12517,23,2.51
12518,23,6.01
12521,62,69.7
12522,100,11.95
12523,139,280.049
12524,1,9.47
12525,51,51.772
12527,56,24.441
12528,3,3.33
12529,59,2.15
12530,156,17.259
12531,29,2.66
12532,25,2.29
12533,36,5.3
12534,6,5.22
12537,81,38.724
12538,131,25.542
12539,11,3.3
12540,21,5.29
12542,3,4.22
12543,30,2.18
12544,65,4.13
12548,218,12.212
12550,26,4.671
12553,376,212.11
12554,38,12.672
12555,93,15.672
12556,416,299.889
12557,56,38.377
12559,40,11.222
12560,37,19.123
12561,83,27.965
12562,1,2.43
12563,173,32.466
12564,3,34.106
12566,1,5.341
12567,50,3.401
12569,57,2.431
12571,53,17.003
12573,47,2.14
12574,1,3.191
12575,2,2.721
12576,9,2.541
12577,1,2.491
12578,1,2.08
12579,2,5.301
12584,9,23.855
12587,5,3.321
12588,31,4.521
12593,206,20.444
12596,155,9.422
12597,29,9.072
12598,32,6.521
12599,24,4.471
12602,1,5.401
12603,21,29.828
12605,6,14.394
12606,5,3.821
12615,1,2.431
12618,13,8.192
12622,7,13.004
12624,1,6.132
12626,4,4.341
12628,2,86.939
12629,1,17.186
12633,63,2.211
12636,26,19.205
12639,1,12.823
12640,64,309.949
12642,1,11.952
12646,205,34.186
12647,168,10.432
12648,6,30.915
12650,74,126.344
12652,298,508.292
12654,76,333.177
12656,1,9.212
12659,37,56.04
12661,39,37.266
12662,8,4.621
12663,240,278.551
12664,1,5.269
12665,44,2.91
12666,42,2.97
12667,1,8.349
12669,86,14.229
12671,19,12.999
12672,2,10.959
12674,276,138.207
12675,23,26.219
12676,176,18.159
12677,30,7.86
12678,82,3.37
12679,65,5.19
12684,1,3.56
12685,10,25.219
12691,51,86.194
12693,20,27.148
12695,21,63.737
12696,20,20.379
12699,13,6.289
12702,22,41.515
12704,17,162.008
12707,2,23.748
12708,1,5.99
12710,1,22.159
12711,16,2.7
12712,1,5.41
12713,15,2.27
12715,1,53.327
12716,187,68.747
12718,18,115.284
12719,35,4.91
12720,339,141.663
12722,64,26.327
12724,118,124.14
12726,158,27.548
12727,130,25.658
12728,8,21.879
12729,119,13.619
12730,138,136.272
12731,127,24.838
12732,274,41.707
12734,367,124.34
12736,15,15.469
12738,50,4.03
12739,11,17.939
12741,46,30.497
12743,8,2.14
12744,89,98.17
12745,45,2.67
12747,220,145.527
12748,1,73.625
12749,30,52.964
12750,3,21.091
12751,71,12.552
12753,40,13.092
12754,74,15.602
12755,32,9.471
12757,47,2.94
12758,32,3.38
12759,72,7.291
12760,1,3.02
12761,115,21.471
12762,52,20.162
12765,129,159.125
12766,37,24.443
12767,50,4.65
12768,30,14.431
12769,53,126.481
12770,16,5.33
12771,1,2.91
12772,40,3.42
12773,53,10.691
12774,60,4.14
12775,11,6.4
12776,43,35.601
12779,65,2.72
12780,25,3.3
12781,261,333.318
12782,75,4.6
12784,192,283.305
12786,54,151.631
12790,47,2.51
12791,64,4.96
12792,265,41.726
12794,58,10.251
12795,1,10.871
12798,1,7.861
12799,17,4.671
12802,75,11.141
12807,26,8.861
12808,40,38.615
12809,355,181.032
12810,18,9.581
12812,29,39.345
12813,52,122.158
12818,14,30.022
12819,220,508.884
12820,111,69.466
12821,56,3.84
12822,29,14.129
12823,38,6.7
12824,5,11.53
12826,90,53.848
12831,193,317.747
12832,1,30.851
12833,125,158.337
12834,5,104.279
12835,21,36.03
12836,54,63.529
12839,61,22.039
12840,85,7.73
12841,18,35.19
12843,56,61.012
12844,19,24.38
12845,31,41.861
12846,187,140.207
12847,106,173.161
12855,37,40.882
12866,1,14.624
12869,2,141.957
12871,59,43.613
12874,11,9.393
12875,64,31.671
12876,10,17.456
12877,11,2.001
12878,27,2.941
12879,20,17.416
12881,4,3.101
12882,36,3.021
12884,7,5.922
12886,25,3.201
12887,25,4.882
12888,161,83.736
12893,43,3.731
12895,27,17.356
12902,40,51.535
12903,1,10.323
12906,11,3.001
12907,33,51.679
12909,5,60.723
12911,1,10.543
12917,1,2.37
12918,39,6.281
12919,3,2.1
12920,1,10.282
12921,8,17.643
12923,21,44.497
12924,42,8.391
12925,4,5.291
12926,1,14.433
12928,22,116.844
12933,1,4.411
12934,4,10.623
12939,3,151.91
12940,14,29.688
12943,1,9.463
12945,2,5.442
12946,1,37.825
12949,69,16.726
12950,7,9.304
12965,5,5.001
12966,145,70.51
12968,1,2.401
12972,418,337.994
12973,1,6.179
12974,90,4.909
12975,56,25.806
12977,150,94.792
12979,44,3.339
12980,186,131.475
12981,74,3.469
12982,41,5.189
12983,375,565.018
12984,49,7.759
12985,2,2.779
12988,57,3.739
12989,2,2.45
12990,33,2.75
12992,17,21.595
12993,34,2.47
12994,81,2.609
12995,21,3.439
12997,44,19.895
12998,193,237.822
12999,86,85.129
13000,26,31.652
13002,14,3.14
13004,56,4.23
13005,24,2.28
13006,45,4.989
13007,30,25.857
13008,53,5.729
13009,31,5.169
13010,14,13.439
13011,18,5.649
13013,84,11.849
13015,40,35.677
13019,1,2.86
13020,49,41.497
13021,64,9.949
13022,223,116.52
13023,66,3.82
13024,215,2.17
13025,100,114.693
13026,110,9.449
13028,29,2.18
13029,58,54.837
13030,3,6.558
13031,1,3.149
13032,90,8.678
13033,202,77.812
13034,36,2.139
13036,16,4.819
13038,73,2.47
13039,53,5.039
13040,72,2.67
13041,66,42.875
13042,5,4.24
13043,253,236.809
13044,1,6.009
13045,38,28.317
13046,85,31.786
13048,10,13.848
13049,118,70.9
13051,1,11.339
13052,12,2.92
13054,35,10.899
13055,92,51.598
13060,119,39.949
13063,57,8.13
13065,45,17.911
13067,25,2.13
13072,21,2.85
13073,41,3.61
13078,39,115.545
13079,1,7.77
13080,1,6.03
13081,53,53.58
13082,12,10.41
13083,18,13.62
13084,18,6.92
13085,214,134.765
13087,2,20.92
13089,324,136.59
13090,121,14.681
13091,55,53.126
13092,19,4.58
13097,70,8.661
13098,116,88.275
13101,112,5.881
13102,215,54.513
13103,25,13.192
13104,109,80.12
13107,38,2.58
13108,84,8.471
13109,1,2.04
13110,19,8
13111,139,74.025
13112,89,40.463
13113,41,10.96
13114,53,26.109
13115,37,2.68
13117,40,2.6
13120,51,11.98
13122,26,2.31
13125,14,2.4
13126,197,130.12
13127,21,2.34
13129,161,60.32
13130,19,13.498
13131,39,11.838
13132,6,5.489
13133,6,5.079
13135,31,50.402
13136,10,7.389
13137,14,2.64
13138,60,38.274
13140,49,7.159
13141,10,45.613
13142,27,47.293
13143,53,3.33
13144,34,9.119
13145,38,2.04
13146,21,14.529
13148,229,8.49
13149,4,2.05
13150,75,55.276
13151,74,33.677
13152,12,11.669
13154,27,10.479
13155,69,3.39
13156,37,5.109
13157,108,219.56
13158,208,111.467
13160,157,10.167
13161,71,142.532
13163,22,31.405
13165,36,18.587
13166,33,4.509
13167,1,3.159
13168,35,7.369
13169,63,18.127
13172,87,68.397
13173,20,4.049
13174,2,12.928
13176,90,65.57
13177,1,19.377
13178,62,3.169
13180,276,98.944
13181,82,57.066
13182,33,37.856
13183,88,14.919
13184,29,52.615
13185,51,19.909
13187,80,28.078
13190,11,2.12
13191,2,2.5
13192,36,65.303
13193,45,2.02
13194,13,7.399
13195,124,6.067
13196,88,2.879
13197,48,4.078
13198,176,6.937
13199,176,2.209
13200,58,3.818
13201,720,556.009
13202,4,4.838
13203,18,5.418
13204,92,23.931
13205,17,5.988
13206,30,3.529
13209,5,3.269
13210,51,17.065
13211,66,57.403
13212,185,2.649
13213,39,3.239
13214,32,3.009
13215,516,89.59
13216,14,3.809
13217,98,134.903
13218,3,2.892
13219,111,13.212
13220,115,14.22
13221,101,10.201
13222,109,16.064
13223,2,3.42
13224,3,2.523
13225,1,2.244
13226,35,14.39
13227,2,3.829
13228,4,2.453
13229,1,2.602
13230,9,2.682
13231,9,2.503
13232,1,4.457
13233,1,3.3
13234,3,5.145
13235,1,4.128
13236,1,3.46
13239,16,2.233
13240,110,21.302
13242,3,6.381
13243,19,7.07
13246,52,9.355
13248,2,2.343
13250,1,2.304
13251,7,2.822
13252,29,7.24
13254,12,9.714
13257,8,5.643
13259,88,2.752
13260,1,2.104
13261,48,2.762
13262,117,6.758
13263,489,120.858
13264,31,30.794
13265,24,11.778
13266,89,14.017
13267,316,169.867
13268,187,132.119
13269,56,25.544
13270,104,238.18
13271,56,41.274
13272,11,60.209
13273,2,4.289
13275,72,6.589
13276,43,11.898
13277,18,6.749
13278,69,2.41
13281,2,47.332
13283,1,3.379
13284,1,20.277
13285,1,2.28
13286,1,2.05
13288,1,9.098
13289,8,2.5
13291,69,83.577
13292,142,32.714
13293,1,19.256
13295,45,2.26
13299,89,2.53
13301,9,12.179
13303,49,7.989
13304,57,12.079
13305,78,40.716
13306,97,17.369
13307,54,2.91
13309,59,4.81
13310,45,4.51
13312,1,6.759
13313,1,2.15
13315,33,13.559
13319,96,155.431
13320,1,5.26
13324,18,2.27
13328,9,16.548
13329,43,97.17
13330,11,27.278
13332,25,8.369
13333,20,3.66
13334,28,33.417
13335,40,8.078
13336,17,2.025
13337,67,10.332
13338,47,2.633
13339,37,17.848
13340,11,3.151
13342,20,3.48
13343,107,35.77
13344,35,10.462
13345,15,2.284
13346,62,2.783
13347,150,14.802
13348,67,6.912
13349,49,2.055
13350,19,2.952
13351,20,7.707
13352,4,5.504
13355,38,23.811
13356,4,2.609
13357,5,50.833
13358,11,16.985
13359,20,6.868
13360,29,20.284
13361,8,2.919
13362,4,2.609
13363,168,32.87
13364,127,29.821
13365,38,92.248
13366,78,12.125
13367,32,2.109
13368,37,8.507
13369,54,2.549
13371,1,3.062
13372,117,2.014
13374,85,3.062
13376,131,12.966
13377,1,4.867
13379,1,3.93
13382,38,3.171
13383,1,3.022
13385,40,6.113
13386,1,2.433
13387,46,6.301
13388,5,7.538
13391,57,17.055
13392,3,5.096
13395,2,3.131
13402,30,2.354
13403,1,4.19
13406,131,15.594
13407,27,6.959
13409,74,2.792
13411,84,21.809
13415,15,6.89
13416,2,4.63
13419,28,9.889
13420,33,33.037
13421,61,33.128
13422,22,3.57
13424,127,150.035
13425,19,3.21
13426,77,6.269
13427,1,4.61
13428,28,3.83
13429,164,27.908
13430,43,5.05
13431,48,2.67
13435,269,162.046
13436,125,115.352
13439,33,11.599
13440,86,2.04
13441,27,52.043
13442,57,4.089
13443,92,48.465
13444,49,13.519
13445,19,8.75
13446,55,8.789
13447,62,7.369
13448,35,2.49
13449,67,2.2
13451,10,5.14
13453,1,10.779
13454,4,14.019
13456,34,2.38
13457,187,75.683
13458,128,51.885
13459,10,7.309
13460,111,77.201
13461,41,26.667
13462,52,5.549
13463,16,5.729
13465,64,12.088
13466,66,9.739
13467,61,24.565
13469,97,16.308
13470,58,48.953
13471,27,3.02
13472,111,49.563
13473,39,40.314
13474,83,22.956
13475,175,10.748
13476,223,102.594
13477,16,2.37
13479,18,3.799
13480,90,30.832
13481,13,10.72
13482,38,3.12
13483,29,11.31
13484,36,7.08
13486,15,4.54
13487,6,4.64
13489,28,13.9
13490,108,226.009
13491,30,137.346
13493,20,2.16
13495,27,2.48
13496,147,48.558
13498,87,4.56
13500,177,55.802
13502,33,60.913
13505,49,38.29
13507,52,18.541
13511,51,2.38
13512,16,14.65
13514,15,30.411
13516,268,22.67
13517,153,40.151
13518,96,21.05
13519,2,2.16
13520,20,9.59
13521,29,11.46
13522,67,3.29
13523,27,2.05
13524,1,3.43
13525,4,12.351
13526,37,11.591
13527,2,2.99
13529,22,2.19
13530,113,12.61
13531,98,8
13533,6,24.08
13534,1,7.38
13537,48,5.03
13538,1,4.9
13539,1,3.45
13540,145,12.84
13541,77,10.01
13542,20,4.55
13543,4,2.38
13546,4,2.15
13547,90,24.842
13550,98,34.214
13552,26,3.991
13554,82,129.462
13555,63,34.014
13556,12,2.19
13557,4,2.44
13558,3,2.01
13559,183,36.67
13560,89,15.551
13561,1,2.18
13562,84,17.44
13563,35,2.05
13564,2,2.75
13565,12,2.62
13566,41,21.61
13567,19,2.9
13568,3,3.2
13569,4,3.76
13570,1,2.44
13571,142,38.721
13572,103,16.2
13574,3,13.95
13575,24,3.57
13577,5,6.15
13578,28,27.609
13579,2,3.23
13582,28,5.43
13583,22,3.77
13584,27,3.5
13585,59,6.15
13586,187,4.75
13587,2,4.27
13590,1,2.1
13591,51,3.02
13592,4,2.26
13593,163,58.89
13594,47,4.991
13596,15,5.161
13597,5,15.661
13598,44,71.506
13601,36,2.96
13602,33,2.72
13607,21,27.612
13608,3,42.806
13611,102,41.991
13612,17,4.66
13613,16,8.43
13614,30,35.431
13615,1,11.41
13619,202,70.553
13620,63,8.79
13621,169,123.112
13622,5,19.721
13623,26,7.89
13629,35,17.78
13632,6,11.731
13635,40,5.45
13637,1,11.67
13639,54,13.201
13642,137,14.327
13643,217,14.748
13644,8,19.65
13645,11,3.412
13646,112,28.745
13647,66,3.562
13648,21,2.391
13649,123,10.735
13650,101,10.145
13651,1,3.062
13654,92,32.626
13655,11,2.371
13658,84,7.244
13659,83,10.095
13660,27,2.181
13661,36,40.17
13664,66,56.908
13665,9,12.876
13668,172,3.732
13669,2,3.502
13670,28,2.101
13671,102,3.482
13673,1,2.501
13675,7,22.111
13676,13,3.172
13678,19,51.265
13680,49,37.038
13683,49,2.651
13684,145,3.272
13685,79,4.042
13687,133,9.835
13688,10,13.607
13689,69,41.19
13691,50,41.06
13692,67,7.193
13695,51,8.504
13697,14,38.868
13698,27,11.526
13699,107,55.486
13702,22,14.597
13705,22,30.014
13707,11,10.385
13709,37,12.296
13710,49,18.529
13711,58,55.968
13712,59,10.405
13713,150,47.195
13714,8,2.071
13715,13,2.871
13717,9,13.896
13722,39,11.896
13726,21,4.322
13728,57,2.341
13729,48,3.652
13731,10,2.221
13732,3,2.661
13734,1,10.706
13738,3,26.024
13739,152,177.945
13740,2,11.586
13741,60,50.687
13745,51,29.846
13749,4,4.492
13752,3,7.844
13754,4,17.078
13756,64,2.551
13762,64,7.444
13764,43,2.841
13765,39,91.612
13768,37,9.925
13769,22,22.181
13772,87,66.061
13773,24,18.669
13774,1,13.357
13775,125,46.103
13776,5,20.26
13777,52,69.316
13778,37,35.757
13779,40,19.849
13780,54,27.913
13783,167,32.105
13784,73,53.884
13790,1,8.864
13793,26,2.611
13794,50,19.359
13795,33,20.129
13796,3,2.411
13797,67,30.084
13800,85,23.58
13803,74,78.476
13806,1,6.413
13807,32,19.069
13813,21,8.714
13814,1,3.862
13815,73,5.132
13817,72,3.642
13818,5,17.109
13819,15,8.985
13822,13,2.331
13823,33,20.581
13824,1,3.362
13825,6,13.768
13826,2,7.494
13827,4,2.962
13828,2,6.063
13830,50,11.217
13832,190,2.722
13835,51,3.822
13836,78,36.761
13837,134,3.222
13838,81,16.179
13839,116,95.914
13840,2,11.597
13842,4,17.3
13847,31,2.742
13848,2,13.648
13849,49,14.558
13851,34,2.461
13853,2,2.492
13855,26,10.106
13856,8,7.364
13857,125,5.333
13859,63,4.963
13860,18,4.093
13861,95,25.516
13863,49,4.573
13870,1,10.486
13875,2,17.33
13876,30,2.141
13879,35,4.283
13880,141,4.343
13882,35,2.692
13883,198,18.901
13884,24,3.092
13885,37,27.996
13886,21,2.071
13888,66,5.423
13889,51,4.703
13890,50,6.604
13891,53,2.051
13892,31,15.229
13893,10,24.904
13894,29,3.122
13895,24,10.216
13896,169,73.132
13897,2,25.305
13900,1,6.854
13902,21,6.094
13908,12,26.826
13909,51,76.517
13911,1,20.262
13912,10,37.373
13913,169,152.412
13914,118,60.826
13915,7,49.49
13916,34,5.633
13917,32,2.021
13918,88,23.543
13919,4,15.988
13923,3,3.562
13927,88,51.648
13928,6,5.123
13929,1,7.904
13930,2,5.783
13931,46,49.057
13932,19,3.902
13933,2,4.252
13935,15,63.734
13936,11,3.172
13937,5,3.562
13938,22,4.002
13939,16,2.381
13940,37,4.733
13941,20,2.351
13942,36,2.761
13943,36,5.273
13945,3,3.412
13946,84,35.43
13947,51,29.196
13948,30,3.802
13949,50,20.691
13950,20,11.206
13951,20,9.535
13952,35,7.464
13953,65,6.584
13954,118,7.074
13955,1,4.813
13956,71,85.717
13959,3,4.562
13960,2,20.251
13962,91,26.434
13965,112,26.844
13969,58,5.403
13970,20,2.201
13973,3,4.052
13976,102,12.115
13977,2,14.787
13979,1,11.825
13980,96,38.377
13981,36,2.411
13982,88,12.686
13985,4,2.141
13987,7,31.697
13988,238,123.699
13989,2,4.282
13994,150,128.431
13995,60,4.903
13998,1,2.081
13999,112,12.338
14001,38,5.864
14008,52,36.243
