ID,N,Ha
24770,59,6.637
24771,39,4.278
24772,257,6.047
24773,51,6.937
24774,33,2.049
24775,3,2.679
24776,852,245.407
24777,724,7.797
24778,5,2.189
24779,63,5.908
24780,95,11.815
24781,31,4.938
24782,2,2.599
24783,605,132.385
24784,1,2.419
24785,52,20.361
24786,286,31.917
24788,79,7.227
24789,27,16.863
24790,171,28.478
24791,208,44.722
24792,32,3.189
24793,11,4.069
24794,36,3.939
24795,5,18.115
24796,78,12.836
24797,20,2.109
24798,112,41.246
24799,45,3.529
24800,23,4.009
24801,44,2.689
24802,446,145.367
24803,130,6.907
24805,73,2.719
24806,24,5.039
24807,86,21.334
24808,16,4.039
24809,88,12.107
24810,23,5.499
24811,1,2.089
24812,10,5.088
24813,74,3.199
24814,727,257.688
24815,57,11.486
24816,181,28.872
24817,3,2.719
24819,293,43.367
24820,252,41.918
24821,1,2.349
24823,80,2.299
24824,326,47.605
24825,30,3.809
24826,98,3.309
24827,1,3.039
24828,24,5.078
24830,4,5.048
24831,2,3.379
24832,51,11.307
24833,91,20.374
24834,8,4.529
24835,118,24.003
24836,14,4.019
24837,590,57.663
24838,10,5.088
24839,192,24.892
24840,1,4.468
24841,3,7.057
24842,4,5.958
24843,87,30.521
24845,182,24.372
24846,97,16.815
24847,69,7.718
24848,22,4.739
24849,31,2.449
24850,396,3.699
24851,56,11.566
24852,205,13.595
24853,16,4.228
24854,98,3.399
24855,96,2.179
24856,34,2.119
24857,174,24.733
24858,11,2.689
24859,132,11.975
24860,137,17.274
24861,6,2.389
24862,171,14.035
24863,274,100.985
24864,2,13.815
24865,4,2.439
24866,3,3.259
24867,18,2.109
24868,739,101.641
24869,463,174.557
24870,88,17.354
24871,1,3.039
24873,55,13.276
24874,76,2.179
24876,27,5.938
24877,4,7.108
24878,1,3.739
24879,76,11.959
24880,131,15.228
24881,6,5.729
24883,16,2.1
24884,43,8.249
24887,32,2.09
24888,4,6.269
24889,8,3.69
24890,174,46.778
24891,27,14.149
24892,63,7.31
24893,3,2.94
24894,482,186.079
24896,1,5.43
24897,2,4.35
24901,3,8.068
24902,459,26.443
24903,1,2.699
24907,4,5.409
24908,25,11.177
24909,1,7.068
24910,50,2.929
24911,213,97.856
24913,85,5.979
24914,20,41.41
24915,60,2.28
24917,56,2.62
24920,1,2.5
24921,20,2.87
24922,192,4.15
24924,64,3.789
24925,11,5.209
24926,63,13.248
24930,2,3.349
24931,137,20.975
24932,382,201.439
24933,80,19.086
24935,142,3.199
24936,394,18.855
24937,27,5.049
24938,6,4.849
24939,5,7.569
24940,21,8.059
24942,26,2.849
24944,602,222.432
24945,121,15.565
24946,57,15.954
24947,57,2.679
24948,3,2.749
24949,70,6.248
24950,141,8.937
24951,272,22.972
24952,62,5.388
24953,331,149.95
24954,62,5.228
24955,20,3.319
24956,27,4.818
24957,45,3.899
24958,20,3.099
24959,868,497.549
24960,75,7.048
24961,28,2.199
24962,2,4.238
24963,6,2.059
24964,27,2.109
24965,99,50.093
24966,9,12.246
24967,2,2.269
24968,66,4.948
24969,12,3.149
24970,18,2.229
24971,1,3.799
24972,59,2.909
24973,52,3.389
24974,32,2.369
24975,112,2.909
24976,24,2.749
24977,123,8.537
24978,23,2.529
24979,75,5.948
24980,2,3.549
24981,27,10.337
24982,45,11.867
24983,24,8.567
24984,2,3.279
24985,66,10.667
24986,21,3.599
24987,1,2.119
24988,23,3.569
24989,15,3.649
24991,19,6.578
24993,95,3.809
24994,44,2.039
24995,62,2.369
24996,74,2.669
24997,121,5.828
24998,2,2.139
24999,4,3.239
25000,6,2.719
25001,1,2.259
25002,258,63.234
25003,22,12.057
25004,2,31.754
25005,1,3.259
25006,6,28.195
25008,1,6.269
25009,17,14.238
25012,2,5.089
25014,3,5.689
25015,32,19.535
25016,10,3.499
25017,141,13.457
25018,8,8.079
25020,14,2.01
25021,22,2.98
25023,26,3.64
25024,1,4.789
25028,449,63.273
25030,22,3.8
25032,62,10.229
25033,1,4.519
25034,66,2.29
25035,28,9.239
25036,15,8.748
25037,1,3.409
25038,1,5.929
25039,1,3.139
25042,1,3.069
25044,144,17.756
25045,152,86.118
25046,6,5.929
25047,73,2.44
25049,1,8.059
25051,73,8.758
25052,1,3.149
25053,84,2.64
25054,40,6.279
25055,318,54.297
25056,76,27.273
25057,4,9.368
25058,21,4.689
25059,94,12.357
25060,33,2.579
25061,2,3.559
25062,1,2.14
25064,47,9.858
25065,14,3.809
25066,26,5.139
25067,176,44.689
25068,12,5.669
25069,247,4.419
25071,468,249.155
25072,12,2.709
25073,90,18.615
25074,233,8.417
25075,16,6.298
25076,80,23.352
25077,26,5.018
25078,28,2.409
25079,136,5.738
25080,57,2.609
25081,26,3.129
25082,49,2.449
25083,3,11.056
25084,72,4.718
25085,49,11.465
25086,41,2.619
25087,30,4.758
25088,312,91.554
25089,7,9.616
25090,711,119.853
25091,74,3.109
25092,1,4.378
25093,44,3.649
25094,492,10.826
25095,335,26.19
25096,23,7.607
25097,16,4.718
25098,11,3.079
25099,1,2.649
25100,5,3.868
25101,139,24.93
25102,55,7.577
25103,31,6.997
25104,93,18.732
25105,7,2.019
25106,141,13.874
25107,55,13.884
25108,13,3.599
25109,118,4.368
25110,6,2.099
25111,286,85.836
25113,3,4.558
25114,80,8.007
25115,66,18.944
25116,47,19.583
25117,73,4.828
25118,9,2.669
25120,146,36.786
25121,2,3.279
25122,57,15.114
25123,215,34.757
25124,6,2.179
25125,297,128.446
25126,88,8.448
25127,149,33.941
25128,214,37.149
25129,434,132.101
25130,126,3.169
25131,239,17.765
25132,314,43.278
25133,99,3.379
25134,107,4.069
25135,2,5.288
25136,29,2.439
25138,107,3.329
25139,40,2.229
25140,247,77.835
25141,9,4.189
25142,32,2.289
25143,102,15.026
25144,40,5.398
25145,41,6.268
25146,180,22.548
25147,27,2.52
25148,32,2.97
25149,238,18.488
25150,1167,21.498
25151,174,16.958
25152,79,9.319
25153,127,16.738
25154,58,9.979
25155,4,2.39
25156,191,4.919
25157,200,7.609
25158,90,4.46
25160,2,3.07
25161,79,46.066
25162,43,7.099
25163,148,15.209
25164,11,4.18
25165,32,3.67
25166,201,20.129
25167,35,2.02
25168,57,3.73
25169,90,13.559
25170,263,31.067
25171,279,27.148
25173,184,5.649
25174,4,4.999
25177,12,6.299
25178,25,4.22
25179,152,23.557
25180,596,211.516
25181,847,136.8
25182,188,5.429
25183,23,2.05
25184,4,2.09
25185,394,103.311
25186,17,2.69
25187,15,5.029
25188,119,23.454
25189,6,2.469
25190,44,14.966
25191,24,3.319
25193,3,2.09
25194,901,274.309
25195,66,5.089
25196,314,77.44
25197,19,2.469
25198,663,114.302
25199,318,79.482
25200,8,2.309
25201,18,2.089
25203,6,2.44
25204,6,2.16
25205,73,12.787
25211,258,47.337
25212,204,16.929
25213,111,2.55
25214,25,4.889
25215,124,11.229
25216,22,2.45
25217,83,11.439
25218,347,7.039
25219,1,2.04
25220,110,9.988
25221,27,2.05
25223,649,135.254
25224,14,5.899
25227,88,7.148
25228,1292,631.648
25229,264,33.763
25230,79,2.399
25231,12,11.428
25232,1,5.269
25234,6,2.36
25235,253,147.402
25236,40,8.819
25237,2,3.999
25238,33,2.7
25239,21,2.29
25240,176,2.56
25241,32,10.997
25242,17,2.979
25243,147,55.945
25244,68,2.629
25245,27,7.308
25246,15,3.689
25247,214,25.8
25248,19,7.987
25249,78,4.109
25250,38,2.069
25251,54,3.709
25252,92,10.637
25253,95,8.687
25254,46,6.208
25255,32,7.108
25256,31,4.179
25257,18,3.379
25258,67,3.749
25259,36,26.902
25260,38,8.857
25261,42,2.659
25262,47,26.11
25263,49,3.189
25264,40,9.337
25265,34,5.198
25267,71,5.118
25268,20,5.428
25270,18,5.058
25271,26,19.942
25272,73,18.514
25273,164,13.555
25274,193,31.821
25275,35,4.609
25276,98,30.21
25277,16,7.298
25278,130,8.767
25279,90,33.497
25280,45,2.639
25281,1,2.149
25282,15,2.339
25283,70,2.129
25284,26,24.331
25285,347,236.049
25287,1,3.219
25288,17,3.829
25289,29,27.04
25291,1,2.109
25292,87,45.594
25293,130,3.149
25294,592,272.006
25295,3,5.718
25296,259,56.645
25297,6,3.609
25298,73,36.246
25299,54,3.679
25300,247,69.324
25301,9,5.428
25302,17,10.776
25303,93,16.254
25304,1,2.139
25305,25,12.686
25306,11,2.109
25307,58,9.597
25308,5,2.149
25309,161,18.085
25310,140,8.897
25311,61,15.784
25312,23,8.607
25313,27,11.316
25314,57,13.685
25315,15,4.528
25316,24,7.108
25317,110,13.615
25318,168,3.339
25319,3,2.109
25320,33,2.999
25321,8,7.488
25322,50,3.249
25323,76,29.312
25324,16,13.176
25325,69,17.585
25326,18,4.61
25327,262,19.248
25328,86,2.56
25329,102,6.639
25330,1,5.419
25331,9,3.5
25332,122,13.779
25333,63,3.96
25334,117,4.469
25335,250,17.858
25336,57,6.799
25337,40,3.39
25338,785,8.699
25339,859,19.099
25340,176,22.688
25341,18,2.629
25342,3,5.559
25343,2,5.669
25344,111,10.817
25345,84,14.546
25346,63,9.727
25347,98,8.828
25348,26,3.01
25349,667,155.483
25350,39,4.809
25352,42,3.16
25353,83,7.619
25354,1237,27.798
25355,126,12.039
25356,265,24.028
25357,22,5.09
25358,10,3.96
25359,25,2.86
25360,462,243.638
25361,4,3.659
25362,104,9.857
25363,112,10.057
25364,36,5.868
25365,69,5.179
25366,14,2.07
25367,183,123.518
25368,1,6.639
25369,63,11.198
25370,176,47.399
25371,14,3.099
25372,610,337.816
25373,309,156.68
25374,8,2.38
25375,39,10.466
25376,87,4.658
25380,65,6.448
25382,58,4.148
25383,1,2.129
25384,632,274.852
25385,117,2.039
25386,136,3.669
25387,105,6.528
25388,135,12.376
25389,133,5.758
25390,116,6.568
25392,18,2.009
25393,192,84.187
25394,111,15.836
25395,89,2.529
25396,13,2.749
25397,46,8.077
25398,170,9.216
25399,27,7.957
25400,113,7.947
25402,158,29.668
25403,57,2.999
25404,1,2.499
25405,32,3.688
25406,81,3.159
25407,189,62.305
25408,22,17.273
25409,6,6.427
25410,67,16.313
25411,16,2.279
25412,1174,311.244
25413,226,3.219
25415,54,37.856
25418,103,2.129
25419,97,14.116
25420,49,15.226
25421,3,4.948
25422,105,47.173
25424,21,5.638
25425,180,178.328
25426,131,16.514
25427,31,2.089
25428,42,5.168
25429,53,2.099
25430,41,2.769
25431,88,30.07
25432,21,15.275
25433,285,6.208
25436,32,3.979
25437,12,3.149
25439,327,61.513
25440,12,3.539
25441,24,6.978
25442,17,2.989
25443,1,4.069
25444,40,11.716
25445,44,19.524
25447,31,3.489
25449,68,13.585
25450,892,125.631
25451,4,9.001
25452,40,3.56
25453,75,25.672
25454,501,84.906
25455,557,98.858
25456,43,10.17
25457,32,15.46
25458,32,9.14
25459,54,4.47
25460,70,8.04
25461,3,12.8
25462,354,25.45
25463,108,9.82
25464,332,38.76
25465,28,9.32
25466,1,3.61
25467,79,20.66
25469,3,7.4
25471,2,4.09
25472,4,2.27
25473,3,4.22
25474,8,6.62
25475,3,11.43
25476,65,17.079
25477,26,2.4
25478,111,2.17
25479,110,4.25
25480,95,3.72
25481,502,90.736
25482,136,31.062
25483,28,5.94
25484,61,2.14
25485,3,2.02
25486,43,3.36
25489,1,2.179
25490,7,7.989
25491,1,2.55
25493,5,3.239
25494,238,157.987
25495,78,12.228
25497,63,9.939
25500,109,3.859
25501,49,11.158
25502,4,2.3
25504,33,3.799
25508,28,2.439
25509,1,2.77
25510,4,2.64
25513,22,8.928
25514,2,4.609
25515,40,3.17
25516,3,2.62
25517,198,14.758
25520,34,2.609
25521,328,10.148
25522,387,10.297
25523,490,3.409
25524,90,2.379
25525,65,3.469
25526,58,2.909
25527,14,8.197
25528,29,13.636
25529,38,43.266
25530,29,22.653
25531,30,10.137
25532,53,9.787
25533,222,20.154
25534,21,8.107
25535,50,4.159
25536,6,3.969
25537,294,29.611
25541,39,9.177
25542,61,3.389
25543,33,10.356
25544,14,11.556
25545,12,2.579
25546,109,8.437
25547,1,2.239
25548,30,7.477
25549,53,2.019
25551,26,2.389
25552,370,5.058
25553,69,3.109
25554,77,4.199
25555,31,3.779
25556,5,2.479
25557,238,67.855
25558,123,22.662
25559,215,25.841
25560,8,5.378
25561,73,6.977
25563,31,4.459
25564,85,5.758
25565,36,5.618
25566,40,2.439
25567,3,2.069
25568,43,2.379
25569,58,3.009
25570,1,2.669
25571,28,2.199
25572,11,2.019
25573,24,3.729
25574,49,5.808
25577,10,2.041
25578,28,2.941
25579,1,2.181
25580,6,15.428
25581,21,9.174
25582,4,2.651
25583,29,3.932
25584,68,14.797
25585,26,2.811
25586,45,8.174
25587,18,5.062
25588,21,5.463
25589,6,2.301
25590,13,8.564
25592,1,2.581
25593,10,5.133
25594,6,4.142
25595,18,4.812
25596,120,21.11
25597,9,2.641
25598,2,3.332
25600,81,25.512
25601,89,15.067
25602,99,4.612
25605,97,5.783
25611,7,7.224
25614,1,8.214
25616,2,3.032
25617,121,29.436
25619,1,20.211
25621,3,9.135
25622,1,7.874
25624,8,2.461
25625,83,9.885
25626,100,9.164
25627,76,4.162
25632,1,12.997
25633,60,23.671
25634,23,6.373
25636,36,28.244
25637,78,6.783
25638,83,14.779
25639,42,2.772
25640,23,3.522
25641,9,3.502
25642,42,16.379
25644,9,6.494
25645,87,15.269
25646,101,17.23
25647,38,10.836
25648,124,11.206
25649,10,5.513
25650,95,31.299
25651,59,2.331
25652,96,8.685
25653,231,128.026
25655,20,14.729
25656,20,25.205
25657,2,5.703
25658,16,2.431
25659,2,8.045
25660,9,7.464
25661,11,3.952
25662,49,3.492
25663,135,8.805
25665,13,3.392
25666,3,6.894
25667,61,16.599
25668,119,16.7
25669,338,26.515
25672,15,2.241
25673,74,29.137
25674,5,5.613
25675,176,59.074
25676,14,6.454
25677,42,3.302
25678,84,25.645
25679,9,6.634
25680,26,14.558
25681,201,96.067
25683,16,2.181
25695,63,5.263
25696,25,12.837
25697,68,2.882
25706,7,3.132
25709,6,13.647
25710,1,2.972
25713,1,37.389
25714,2,24.502
25715,49,2.451
25718,10,3.332
25719,51,4.572
25720,13,5.483
25723,19,2.551
25725,2,3.312
25728,14,2.291
25729,11,2.752
25731,3,3.042
25732,1,14.148
25733,1,4.222
25734,20,2.521
25736,71,8.775
25738,60,5.033
25739,1,2.271
25741,119,39.112
25742,3,3.732
25744,58,23.214
25746,3,9.336
25747,1,2.772
25748,10,19.012
25749,44,50.241
25750,1,2.031
25751,4,5.853
25752,1,13.168
25753,25,23.474
25754,28,25.615
25755,1,2.371
25756,27,18.511
25758,14,8.995
25760,16,16.46
25764,25,2.101
25765,45,5.693
25766,2,3.512
25767,27,11.577
25768,8,14.368
25769,29,23.573
25770,11,11.497
25771,110,2.802
25772,104,75.014
25775,21,24.124
25776,1,2.912
25778,1,15.349
25781,52,9.936
25783,19,32.04
25786,13,2.782
25788,269,177.098
25790,17,19.852
25791,59,56.924
25792,12,2.341
25793,1,14.309
25795,296,156.473
25796,1,13.708
25798,2,7.735
25799,28,5.884
25800,36,3.792
25801,2,3.262
25802,230,5.283
25803,37,2.301
25805,14,17.881
25806,2,4.303
25807,43,49.922
25808,2,14.019
25809,2,3.852
25810,3,2.391
25811,12,7.154
25813,1,7.445
25815,13,51.392
25816,2,9.086
25818,24,13.489
25820,12,2.912
25821,120,41.087
25823,50,2.302
25827,118,3.552
25828,5,6.524
25830,91,5.454
25833,56,2.602
25834,3,5.914
25835,194,107.759
25836,23,8.205
25837,76,3.822
25838,50,18.862
25839,119,22.885
25840,2,22.434
25841,34,82.582
25842,2,14.429
25843,35,42.597
25845,1,5.463
25846,34,9.626
25847,12,2.021
25850,369,170.996
25852,77,5.233
25853,16,9.136
25854,13,2.011
25859,1,4.103
25860,1,2.051
25861,31,4.853
25862,1,2.201
25863,9,2.311
25864,68,8.896
25865,2,5.533
25866,168,39.695
25867,50,10.757
25868,112,5.874
25869,7,2.311
25870,4,2.432
25871,44,10.367
25872,125,19.752
25873,1,6.734
25874,8,2.361
25875,1,2.131
25876,21,11.347
25881,37,17.38
25882,3,4.313
25883,67,17.921
25884,92,3.762
25885,18,13.138
25886,13,2.472
25888,18,12.438
25889,1,5.844
25890,26,2.071
25891,2,5.773
25892,2,2.021
25893,5,4.833
25895,383,134.648
25896,84,24.724
25897,43,11.597
25898,135,14.509
25899,7,3.272
25900,266,33.639
25901,27,3.272
25903,17,2.471
25904,1,5.833
25905,19,5.543
25908,66,55.644
25911,1,2.141
25913,606,320.844
25914,23,7.735
25915,200,64.049
25916,283,141.594
25918,28,32.71
25919,61,44.077
25920,48,3.842
25921,29,7.755
25922,9,2.381
25923,149,34.39
25924,77,18.821
25925,12,3.692
25926,79,25.264
25929,62,25.995
25930,17,3.712
25931,1,9.145
25932,435,219.475
25933,37,4.973
25935,27,5.033
25936,32,7.564
25937,10,3.102
25938,6,4.453
25939,8,5.473
25941,115,44.355
25942,38,2.582
25944,42,21.392
25945,6,14.288
25946,19,2.872
25947,26,4.323
25948,26,12.507
25949,86,6.334
25952,25,4.513
25953,25,7.785
25955,13,2.191
25958,23,12.698
25959,2,2.401
25960,1,2.231
25961,4,2.842
25963,1,4.423
25964,25,6.284
25965,156,25.525
25966,34,2.472
25967,58,16.35
25969,49,7.124
25970,1,3.182
25971,6,2.021
25972,1,3.392
25973,45,4.322
25974,61,2.431
25975,6,5.933
25976,2,17.01
25977,5,14.088
25979,14,3.402
25980,6,2.932
25981,7,2.001
25982,23,8.905
25983,35,5.273
25984,19,5.013
25986,1,2.111
25987,1,4.943
25988,70,18.792
25989,98,15.82
25993,17,6.324
25995,45,20.273
25997,2,3.022
25999,13,15.19
26001,24,11.998
26002,3,2.081
26003,1,4.213
26006,2,2.241
26007,99,53.024
26009,120,12.538
26010,3,5.533
26011,1,6.394
26012,20,5.323
26014,21,2.502
26015,40,7.315
26018,4,3.272
26019,4,4.233
26020,8,9.196
26022,23,10.086
26023,32,21.343
26024,1,2.181
26025,14,2.752
26026,73,8.846
26027,1,3.112
26028,175,71.745
26029,31,3.472
26030,94,9.486
26031,62,34.042
26032,27,4.203
26035,107,30.31
26036,141,87.666
26038,1,4.453
26040,29,5.424
26041,45,2.061
26042,43,2.021
26043,17,8.445
26044,136,34.513
26045,28,9.917
26047,3,4.723
26048,7,2.892
26049,2,14.94
26050,39,2.471
26052,3,11.276
26053,2,27.944
26054,1,5.133
26055,1,2.611
26056,2,2.131
26057,1,2.851
26058,1,7.934
26059,1,2.091
26060,75,9.185
26061,129,10.095
26062,29,4.452
26066,28,21.901
26067,1,2.041
26068,147,19.29
26069,1,17.47
26070,1,12.567
26072,1,3.232
26078,5,4.092
26082,2,6.884
26083,64,63.313
26084,17,3.762
26086,46,4.582
26087,13,14.148
26088,7,2.962
26089,2,3.022
26098,121,60.003
26101,75,28.745
26103,2,8.924
26104,46,43.292
26106,115,118.007
26107,14,31.115
26108,4,5.493
26109,37,36.918
26110,34,63.925
26112,4,7.834
26113,2,8.285
26114,1,6.344
26118,22,18.63
26119,94,37.761
26121,1,4.653
26122,46,3.382
26126,86,10.836
26127,14,25.233
26128,1,9.925
26129,80,5.563
26131,14,2.641
26134,21,11.226
26135,73,17.69
26139,1,3.332
26140,1,4.612
26141,8,6.383
26142,95,50.848
26148,12,2.411
26151,2,5.723
26152,148,42.351
26154,2,3.192
26155,7,5.563
26156,2,5.353
26157,1,6.563
26159,158,17.679
26160,33,11.286
26162,22,6.193
26163,110,18.62
26164,54,32.626
26165,1,7.684
26166,55,3.342
26167,110,20.3
26170,19,4.452
26171,1,7.864
26172,3,5.433
26173,4,5.923
26175,8,3.082
26177,40,3.582
26180,14,8.595
26181,1,7.784
26183,8,3.302
26187,2,11.522
26188,13,3.151
26189,1,4.621
26190,1,2.28
26191,34,2.72
26192,37,2.8
26193,69,2.08
26194,20,5.911
26195,5,3.091
26196,109,45.828
26197,24,2.55
26198,207,16.593
26199,84,7.211
26200,3,2.27
26201,5,2.32
26202,30,3.701
26203,31,4.152
26204,6,2.781
26205,109,3.001
26206,2,3.011
26207,37,5.771
26208,110,11.382
26209,162,3.651
26210,28,9.482
26211,25,2.91
26212,195,6.561
26213,9,2.511
26214,126,2.531
26215,5,4.321
26216,36,19.654
26217,41,3.341
26218,1207,56.912
26219,3,2.35
26220,19,7.151
26221,335,21.085
26222,16,2.25
26223,13,8.442
26224,133,42.799
26225,8,2.321
26226,52,4.552
26227,15,5.913
26230,2,9.376
26231,11,8.425
26232,95,37.284
26236,1,2.352
26237,27,6.464
26238,56,17.221
26239,1,2.882
26240,23,4.653
26241,51,8.325
26244,80,16.06
26246,170,13.268
26247,11,16.701
26248,8,4.913
26250,227,45.679
26251,15,24.326
26252,3,5.764
26253,2,13.679
26255,177,4.103
26259,102,15.17
26262,43,9.206
26263,1,2.161
26265,87,9.676
26266,64,21.104
26267,156,17.471
26268,2,9.626
26269,10,12.168
26270,22,32.912
26271,14,2.091
26272,2,8.255
26273,1,20.823
26274,2,3.612
26275,1,7.195
26276,6,16.07
26277,2,2.892
26279,32,3.832
26281,2,18.762
26283,98,151.219
26285,4,3.712
26286,3,2.582
26287,77,20.493
26288,31,6.984
26289,8,13.079
26291,570,159.108
26292,1,2.412
26293,1,6.815
26294,4,6.284
26295,71,28.919
26296,38,6.715
26298,10,45.111
26300,40,3.062
26301,43,2.632
26304,39,5.304
26306,22,13.749
26309,2,2.221
26310,58,21.274
26311,553,429.205
26312,15,4.663
26316,6,5.814
26317,47,9.536
26318,82,52.355
26319,1,14.009
26320,50,39.166
26321,55,7.995
26322,2,25.257
26323,8,22.716
26324,2,23.276
26326,2,25.417
26328,283,151.533
26331,16,15.16
26332,1,2.792
26333,32,4.673
26334,26,3.032
26337,266,262.478
26338,232,196.473
26339,62,3.172
26340,18,8.085
26341,1,3.993
26342,2,11.808
26343,38,5.243
26348,31,2.111
26349,1,2.141
26353,98,55.826
26355,18,5.003
26356,495,101.285
26357,157,2.321
26358,27,24.456
26359,115,7.335
26360,103,11.357
26361,52,48.891
26363,20,8.175
26365,32,2.271
26366,60,36.913
26371,138,6.995
26373,735,7.305
26374,5,3.332
26375,273,17.642
26376,8,2.932
26377,3,3.382
26378,2,3.702
26379,73,6.204
26380,40,3.452
26382,124,18.892
26383,4,3.913
26384,61,9.496
26386,62,6.925
26387,61,7.545
26388,527,15.68
26390,20,3.802
26392,17,13.599
26394,121,5.694
26395,46,4.273
26396,48,2.872
26397,26,3.352
26398,265,31.991
26399,129,10.477
26400,32,4.663
26401,79,5.564
26402,16,2.982
26403,3,4.053
26405,1,2.041
26406,1,5.264
26408,205,44.29
26409,24,7.735
26410,11,2.191
26411,33,2.582
26412,86,17.612
26413,12,5.043
26414,757,236.87
26415,126,16.261
26417,7,3.833
26418,18,6.715
26419,19,6.705
26420,117,21.294
26421,1,2.942
26422,14,8.926
26423,18,5.093
26427,1,9.796
26428,11,7.495
26430,4,5.454
26431,26,3.783
26432,189,75.239
26433,28,40.737
26436,209,113.154
26437,8,4.053
26439,140,85.036
26443,20,4.923
26444,38,2.171
26445,21,22.635
26448,1,4.823
26450,3,5.464
26452,2,2.101
26454,3,4.483
26456,2,2.021
26457,16,5.324
26463,27,12.739
26466,13,8.075
26467,19,5.464
26468,18,2.552
26469,26,3.002
26471,3,3.873
26472,96,11.418
26477,69,22.135
26478,1,3.002
26479,355,180.158
26480,2,6.733
26481,16,8.584
26482,75,20.52
26483,112,26.953
26485,1,4.402
26489,2,5.373
26490,34,13.507
26491,6,11.596
26492,3,2.451
26494,40,3.592
26495,1,2.121
26496,2,2.101
26497,1,5.063
26498,407,7.964
26499,1,3.502
26500,136,24.272
26501,5,5.513
26502,1,6.923
26503,59,3.221
26506,76,19.419
26507,37,2.931
26508,34,2.371
26510,2,8.844
26511,42,8.814
26513,15,4.752
26514,6,10.565
26516,88,6.591
26517,126,9.792
26518,90,2.07
26519,20,2.1
26520,16,21.369
26521,113,34.044
26522,2,5.312
26524,2,14.436
26527,28,3.812
26531,25,4.252
26533,1,5.442
26534,1,4.222
26535,179,13.416
26536,4,13.226
26537,10,4.042
26538,29,4.272
26539,18,3.011
26544,6,2.241
26546,7,5.352
26548,14,7.033
26549,15,7.363
26550,15,8.594
26553,59,15.947
26554,1,3.401
26555,4,4.122
26560,22,4.802
26561,10,2.221
26562,2,2.191
26563,7,2.681
26564,2,4.162
26567,45,6.823
26568,5,12.066
26570,1,4.862
26571,3,18.488
26572,1,5.092
26573,1,16.868
26574,6,6.893
26576,1,3.782
26577,20,18.768
26580,1,14.387
26581,44,9.464
26583,3,5.553
26584,2,2.861
26585,13,8.964
26586,1,5.673
26588,23,7.563
26589,25,7.103
26590,1,6.403
26592,36,2.161
26593,11,2.041
26594,99,23.26
26595,3,2.801
26598,64,2.061
26599,2,7.483
26601,7,3.942
26602,15,9.964
26603,2,11.845
26606,39,4.532
26608,1,4.002
26612,15,2.281
26614,1,6.053
26615,2,2.951
26616,75,20.199
26619,40,5.122
26621,9,9.744
26623,5,2.962
26627,1,5.093
26628,73,31.14
26629,44,8.165
26632,17,2.572
26633,105,63.011
26637,13,3.462
26639,17,2.081
26641,7,5.534
26643,4,4.703
26644,1,4.513
26645,12,2.712
26647,37,6.864
26648,36,3.282
26649,39,8.325
26650,140,2.592
26651,33,2.372
26652,82,2.552
26654,185,21.954
26657,8,2.432
26658,44,8.896
26659,26,12.958
26660,425,163.705
26664,65,3.232
26667,51,3.792
26668,32,11.397
26669,2,9.276
26673,8,5.003
26674,41,22.955
26675,140,27.648
26676,225,105.398
26677,15,5.504
26678,346,483.917
26680,73,25.136
26684,7,7.685
26687,29,4.263
26688,55,11.848
26689,129,4.753
26690,229,119.746
26691,1,2.482
26694,2,9.406
26695,26,16.681
26697,51,4.373
26698,1,3.112
26702,22,4.943
26704,27,9.246
26709,11,4.373
26713,1,3.793
26714,8,5.644
26717,9,11.558
26718,7,4.353
26719,1,4.493
26720,14,16.671
26724,2,3.382
26728,8,19.853
26730,1,3.042
26732,5,25.197
26733,88,9.987
26736,4,2.372
26739,83,16.751
26740,16,9.757
26741,92,21.074
26742,98,17.732
26743,54,5.524
26745,61,8.946
26746,32,3.042
26747,60,23.286
26749,86,12.048
26750,10,3.022
26752,6,2.041
26755,203,43.89
26757,1,13.93
26758,1,10.447
26759,1,2.712
26764,1,2.262
26766,2,8.546
26770,13,3.582
26772,1,3.062
26773,47,2.141
26774,1,3.182
26775,72,2.802
26777,2,3.232
26778,10,2.822
26779,58,6.944
26782,48,16.91
26783,2,4.232
26784,25,2.181
26785,1,3.002
26786,1,2.692
26787,258,15.77
26788,22,10.406
26789,207,8.585
26790,88,5.884
26791,24,5.764
26792,97,5.603
26793,83,18.251
26794,269,45.178
26797,49,9.626
26799,23,10.326
26800,4,6.764
26801,35,5.874
26802,63,5.593
26803,9,5.854
26804,8,10.877
26805,4,2.281
26806,42,13.178
26807,2,2.151
26808,1,5.884
26810,34,26.566
26811,13,11.347
26812,200,31.638
26813,145,13.968
26814,39,6.554
26816,30,2.972
26817,6,4.833
26818,40,8.625
26821,1,2.932
26822,7,3.512
26823,2,3.342
26825,126,31.438
26826,1,2.792
26829,13,5.453
26830,5,2.672
26831,49,37.223
26834,8,6.154
26837,1,9.756
26838,8,4.773
26839,6,7.745
26840,11,5.924
26841,69,3.912
26844,20,15.229
26845,11,14.018
26847,3,12.748
26850,49,21.053
26852,48,39.896
26853,75,6.474
26854,204,31.751
26855,14,2.131
26856,57,26.818
26857,70,9.566
26858,37,4.163
26859,12,3.642
26860,5,23.345
26861,29,3.192
26862,33,2.081
26863,28,2.522
26864,2,12.989
26867,1,3.602
26868,12,5.093
26869,75,9.136
26870,1,5.363
26871,3,29.669
26873,75,3.212
26876,42,6.664
26878,2,9.746
26879,10,5.163
